uniqueID,StudyID_IDALL,Title,Country,Continent,WB.Nat.Inc.Group,WB.Group2,Intensification.actors,Actors.categories,Lead,Farmer.led,joint.outcome,overall.outcome,Latitude_Decimal_Degrees_N,Longitude _Decimal_Degrees_E,Title,Case.countries,Continent,Row_ID,Paper_ID,ID_FullText,Latitude,Longitude,Combined.ecological.social.outcome,hfp_2000,hfp_2018,hfp_av,studyID,HDI2022,HDIav,HDI1990,BackdateSDGIndex2000,SDGav,SDG2023,Country,random.effect,random.effect2,Pop1990,IneqInc2010,poverty_year,poverty_gap,poverty_severity,WB.year1,WB2017.pov.headcount.1990,WB2017.povgap.1990,WB2017.povseverity.1990,WB2017.decile20.1990,WB.year2,WB2017.pov.headcount.2000,WB2017.povgap.2000,WB2017.povseverity.2000,WB2017.decile20.2000,Equal.p0p100,Equal.p0p50,Equal.p90p100,Equal.p99p100,Equal.pall
105,217,Sugarcane productivity response to different fallow and soybean residue management practices in the Bundaberg district,Australia,Australia,HIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Win,positive,-24.856815,152.352818,Sugarcane productivity response to different fallow and soybean residue management practices in the Bundaberg district,Australia,Australia,84,217,84,-24.856815,152.352818,Mix-Win,41.71557617,42.13011932,41.92284775,217,0.946,0.910606061,0.864,72.2,74,76.9,Australia,Oceania,Oceania,17.048003,18.79292,1989,0.004269435,0.002970241,1989,0.019927241,0.009796972,0.007088744,0.046715803,2001,0.014768275,0.009680716,0.007801593,0.046732606,0.33539999,0.1881,0.269,0.0706,39276.313
346,618,Crop rotations for sustainable grain production on a vertisol in the semi-arid subtropics,Australia,Australia,HIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Mix-Win,positive,-28.5,148.75,Crop rotations for sustainable grain production on a vertisol in the semi-arid subtropics,Australia,Australia,303,618,254,-28.5,148.75,Mix-Win,3.053191185,3.497736454,3.27546382,618,0.946,0.910606061,0.864,72.2,74,76.9,Australia,Oceania,Oceania,17.048003,18.79292,1989,0.004269435,0.002970241,1989,0.019927241,0.009796972,0.007088744,0.046715803,2001,0.014768275,0.009680716,0.007801593,0.046732606,0.33539999,0.1881,0.269,0.0706,39276.313
356,633,Short cycle crops intercropped with pineapple: An option to increase productivity,Mexico,Central America,UMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Win,positive,18.1,-95.533333,Short cycle crops intercropped with pineapple: An option to increase productivity,Mexico,Central America,313,633,260,18.1,-95.533333,Mix-Win,19.7352581,17.89082527,18.81304169,633,0.781,0.729484848,0.666,61.6,65.9,69.3,Mexico,Cent.Sth.America,Cent.Sth.America,81.720428,35.48146,1989,0.029348492,0.014522782,1989,0.543164144,0.232957784,0.13095902,0.027792361,2000,0.506247942,0.228897881,0.134609733,0.022539636,0.2441,0.0624,0.548,0.1169,24090.7588
98,200,A farm level approach to explore farm gross margin effects of soil organic carbon management,Spain,Europe,HIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Mix-Win,positive,41.479044,-0.701625,A farm level approach to explore farm gross margin effects of soil organic carbon management,Spain,Europe,78,200,77,41.479044,-0.701625,Mix-Win,18.92405891,21.08817101,20.00611496,200,0.911,0.847575758,0.762,73.6,77.2,80.7,Spain,Europe,Nth.America.Europe,38.889889,20.89614,1990,0.002602158,0.002000898,1990,0.029935341,0.010844753,0.006092092,0.048082501,2000,0.024431653,0.010954775,0.007825135,0.044397029,0.27329999,0.1891,0.367,0.1171,32319.1256
41,778,Rotational Diversity Effects in a Triticale-based Cropping System,Canada,North America,HIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Win,positive,"Lethbridge (49°41’N, 112°45’W)(49.683333,-112.75),
Alberta, Canada, under both rainfed and irrigated moisture regimes from 2008 to 2014, at
Canora (rainfed) (51°37’ N, 102°26’ W) (51.616667, -102.433333), Saskatchewan, Canada, in 2008, 2009 and 2011,
and Swift Current (rainfed) (50°16’ N, 107°44’ W) (50.266667, -107.733333), Saskatchewan, Canada","Lethbridge (49°41’N, 112°45’W)(49.683333,-112.75),
Alberta, Canada, under both rainfed and irrigated moisture regimes from 2008 to 2014, at
Canora (rainfed) (51°37’ N, 102°26’ W) (51.616667, -102.433333), Saskatchewan, Canada, in 2008, 2009 and 2011,
and Swift Current (rainfed) (50°16’ N, 107°44’ W) (50.266667, -107.733333), Saskatchewan, Canada",Rotational Diversity Effects in a Triticale-based Cropping System,Canada,North America,378,778,363,50.188888,-107.3055556,Mix-Win,15.75753784,15.75753784,15.75753784,778,0.935,0.902575758,0.861,75.5,76.7,78.8,Canada,Nth.America,Nth.America.Europe,27.6572045,16.86028,1988,0.004776561,0.003870234,1990,0.017499413,0.012244442,0.010621422,0.04796744,2000,0.009996991,0.004449427,0.00294556,0.04482519,0.33559999,0.1986,0.3161,0.0927,40900.4093
132,272,Crop rotation effects on soil quality at three northern corn/soybean belt locations,USA,North America,HIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Mix-Win,positive,42.85,-90.716667,Crop rotation effects on soil quality at three northern corn/soybean belt locations,United States of America,North America,108,272,103,42.85,-90.716667,Mix-Win,30.51772118,36.54684448,33.53228283,272,0.927,0.905606061,0.875,70.3,72.4,74.4,USA,Nth.America,Nth.America.Europe,3.1170125,25.98196,1990,0.002863552,0.002115102,1990,0.01498996,0.006972157,0.004824093,0.036358767,2000,0.014998319,0.008885098,0.006985633,0.036278065,0.33149999,0.1685,0.3876,0.1471,46084.2752
357,647,Productive potential of an annual intercropping scheme in the Amazon,Peru,South America,UMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Win,positive,-5.935857,-76.123391,Productive potential of an annual intercropping scheme in the Amazon,Peru,South America,314,647,265,-5.935857,-76.123391,Mix-Win,13.33607006,13.95122623,13.64364815,647,0.762,0.701,0.62,60.9,66.6,71.9,Peru,Cent.Sth.America,Cent.Sth.America,22.1090985,39.75656,1994,0.054418389,0.023836261,1985,0.361194807,0.131876376,0.066657011,0.030564024,2000,0.629086286,0.319824256,0.205076746,0.023602107,0.32440001,0.0777,0.552,0.211,9333.5065
358,647,Productive potential of an annual intercropping scheme in the Amazon,Peru,South America,UMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Mix-Win,positive,-5.935857,-76.123391,Productive potential of an annual intercropping scheme in the Amazon,Peru,South America,315,647,265,-5.935857,-76.123391,Mix-Win,13.33607006,13.95122623,13.64364815,647,0.762,0.701,0.62,60.9,66.6,71.9,Peru,Cent.Sth.America,Cent.Sth.America,22.1090985,39.75656,1994,0.054418389,0.023836261,1985,0.361194807,0.131876376,0.066657011,0.030564024,2000,0.629086286,0.319824256,0.205076746,0.023602107,0.32440001,0.0777,0.552,0.211,9333.5065
209,421,Productivity and profitability of maize-legume cropping systems under conservation agriculture among smallholder farmers in Malawi,Malawi,Africa,LIC,Low,Farmer-led + support by extension officers and researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Lose,tradeoff,"-14.740399462137598, 34.68376808580233 / -14.388394830798319, 35.50128646283253","-14.740399462137598, 34.68376808580233 / -14.388394830798319, 35.50128646283254",Productivity and profitability of maize-legume cropping systems under conservation agriculture among smallholder farmers in Malawi,Malawi,Africa,170,421,162,-14.74039946,34.68376809,Win-Lose,23.80545425,23.94267464,23.87406445,421,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
213,421,Productivity and profitability of maize-legume cropping systems under conservation agriculture among smallholder farmers in Malawi,Malawi,Africa,LIC,Low,Farmer-led + support by extension officers and researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Lose,tradeoff,"-13.79640583701472, 34.48174880605908 / -13.729928328650335, 34.30451992191026","-13.79640583701472, 34.48174880605908 / -13.729928328650335, 34.30451992191027",Productivity and profitability of maize-legume cropping systems under conservation agriculture among smallholder farmers in Malawi,Malawi,Africa,174,421,162,-13.79640584,34.48174881,Win-Lose,22.89565277,23.51915741,23.20740509,422,0.508,0.423151515,0.299,49.4,52.2,56.8,Malawi,Sth.Africa,Africa.Moz.Mad.Mali,9.539665,46.73055,1997,0.214204289,0.101524213,1997,0.939166829,0.650405226,0.48125563,0.023017452,2004,0.972972871,0.709635912,0.545214241,0.040444737,0.097400002,0.0522,0.8023,0.6399,1357.8814
82,767,Unravelling the causes of variability in crop yields and treatment responses for better tailoring of options for sustainable intensification in southern Mali,Mali,Africa,LIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Lose,tradeoff,"12.284518897111528, -5.342026519362749 / 
12.324141139442702, -5.309194020693147 / 
12.363462187700772, -5.346383977058427 / 
12.290785333161283, -5.496685476696215 /
12.755592813272688, -5.826635343042835/ 
12.250070539502527, -5.175471929377544 /
 12.28121802792912, -5.259616713631484 / 
12.284425887073713, -5.348305433441962
","12.284518897111528, -5.342026519362749 / 
12.324141139442702, -5.309194020693147 / 
12.363462187700772, -5.346383977058427 / 
12.290785333161283, -5.496685476696215 /
12.755592813272688, -5.826635343042835/ 
12.250070539502527, -5.175471929377544 /
 12.28121802792912, -5.259616713631484 / 
12.284425887073713, -5.348305433441962
",Unravelling the causes of variability in crop yields and treatment responses for better tailoring of options for sustainable intensification in southern Mali,Mali,Africa,365,767,352,12.2845189,-5.342026519,Win-Lose,22.14599037,24.18006706,23.16302872,767,0.41,0.351393939,0.236,46.1,52.2,56.8,Mali,NthandW.Africa,Africa.NW,8.945026,45.57928,1994,0.512351071,0.352756292,1994,0.980602443,0.809643792,0.693394752,0.028488464,2001,0.957964527,0.6491111,0.478603971,0.037863717,0.2638,0.093,0.5854,0.2165,2608.984
84,768,Co-learning cycles to support the design of innovative farm systems in southern Mali,Mali,Africa,LIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Lose,tradeoff,"12.284518897111528, -5.342026519362749 / 
12.324141139442702, -5.309194020693147 / 
12.363462187700772, -5.346383977058427 / 
12.290785333161283, -5.496685476696215 /
12.755592813272688, -5.826635343042835/ 
12.250070539502527, -5.175471929377544 /
 12.28121802792912, -5.259616713631484 / 
12.284425887073713, -5.348305433441962
","12.284518897111528, -5.342026519362749 / 
12.324141139442702, -5.309194020693147 / 
12.363462187700772, -5.346383977058427 / 
12.290785333161283, -5.496685476696215 /
12.755592813272688, -5.826635343042835/ 
12.250070539502527, -5.175471929377544 /
 12.28121802792912, -5.259616713631484 / 
12.284425887073713, -5.348305433441962
",Co-learning cycles to support the design of innovative farm systems in southern Mali,Mali,Africa,367,768,353,12.2845189,-5.342026519,Win-Lose,22.14599037,24.18006706,23.16302872,768,0.41,0.351393939,0.236,46.1,52.2,56.8,Mali,NthandW.Africa,Africa.NW,8.945026,45.57928,1994,0.512351071,0.352756292,1994,0.980602443,0.809643792,0.693394752,0.028488464,2001,0.957964527,0.6491111,0.478603971,0.037863717,0.2638,0.093,0.5854,0.2165,2608.984
252,461,Bioeconomic optimization of conservation agriculture production systems (CAPS) for smallholder tribal farmers in the hill region of Nepal,Nepal,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Lose,tradeoff,28.628282,82.295692,Bioeconomic optimization of conservation agriculture production systems (CAPS) for smallholder tribal farmers in the hill region of Nepal,Nepal,Asia,215,461,184,28.628282,82.295692,Win-Lose,8.894155502,9.249979019,9.072067261,461,0.601,0.504242424,0.395,48.7,58.6,67.1,Nepal,Asia,Asia.Nep.Bang,19.61653,31.91333,1984,0.23888018,0.106255824,1995,0.967006174,0.647803545,0.464605657,0.045659622,2003,0.899604765,0.556338856,0.377238951,0.037512783,0.1785,0.1759,0.4208,0.1533,2573.2133
253,461,Bioeconomic optimization of conservation agriculture production systems (CAPS) for smallholder tribal farmers in the hill region of Nepal,Nepal,Asia,LMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Lose,tradeoff,28.008822,83.399987,Bioeconomic optimization of conservation agriculture production systems (CAPS) for smallholder tribal farmers in the hill region of Nepal,Nepal,Asia,216,461,184,28.008822,83.399987,Win-Lose,17.9857235,17.85267258,17.91919804,461,0.601,0.504242424,0.395,48.7,58.6,67.1,Nepal,Asia,Asia.Nep.Bang,19.61653,31.91333,1984,0.23888018,0.106255824,1995,0.967006174,0.647803545,0.464605657,0.045659622,2003,0.899604765,0.556338856,0.377238951,0.037512783,0.1785,0.1759,0.4208,0.1533,2573.2133
274,510,"Does intercropping of baby corn (Zea mays l.) with pulse legumes improve soil fertility, crop productivity and profitability?",Thailand,Asia,UMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Lose,tradeoff,14.642869,101.315256,"Does intercropping of baby corn (Zea mays l.) with pulse legumes improve soil fertility, crop productivity and profitability?",Thailand,Asia,237,510,204,14.642869,101.315256,Win-Lose,29.302845,31.01022911,30.15653706,510,0.803,0.709939394,0.581,66.2,70.3,74.7,Thailand,Asia,Asia.SE,55.2284095,23.37092,1990,0.025394286,0.008075929,1990,0.729612072,0.353233351,0.202720464,0.034641812,2000,0.598660734,0.237632888,0.118875785,0.035955665,0.44530001,0.0956,0.5706,0.2347,10744.7395
275,510,"Does intercropping of baby corn (Zea mays l.) with pulse legumes improve soil fertility, crop productivity and profitability?",Thailand,Asia,UMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Lose,tradeoff,14.642869,101.315256,"Does intercropping of baby corn (Zea mays l.) with pulse legumes improve soil fertility, crop productivity and profitability?",Thailand,Asia,238,510,204,14.642869,101.315256,Win-Lose,29.302845,31.01022911,30.15653706,510,0.803,0.709939394,0.581,66.2,70.3,74.7,Thailand,Asia,Asia.SE,55.2284095,23.37092,1990,0.025394286,0.008075929,1990,0.729612072,0.353233351,0.202720464,0.034641812,2000,0.598660734,0.237632888,0.118875785,0.035955665,0.44530001,0.0956,0.5706,0.2347,10744.7395
365,676,Weather and management impact on crop yield variability in rotations,USA,North America,HIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Lose,tradeoff,41.144792,-96.494101,Weather and management impact on crop yield variability in rotations,United States of America,North America,321,676,275,41.144792,-96.494101,Win-Lose,23.31002426,23.31002426,23.31002426,676,0.927,0.905606061,0.875,70.3,72.4,74.4,USA,Nth.America,Nth.America.Europe,3.1170125,25.98196,1990,0.002863552,0.002115102,1990,0.01498996,0.006972157,0.004824093,0.036358767,2000,0.014998319,0.008885098,0.006985633,0.036278065,0.33149999,0.1685,0.3876,0.1471,46084.2752
366,676,Weather and management impact on crop yield variability in rotations,USA,North America,HIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Lose,tradeoff,41.144792,-96.494101,Weather and management impact on crop yield variability in rotations,United States of America,North America,322,676,275,41.144792,-96.494101,Win-Lose,23.31002426,23.31002426,23.31002426,676,0.927,0.905606061,0.875,70.3,72.4,74.4,USA,Nth.America,Nth.America.Europe,3.1170125,25.98196,1990,0.002863552,0.002115102,1990,0.01498996,0.006972157,0.004824093,0.036358767,2000,0.014998319,0.008885098,0.006985633,0.036278065,0.33149999,0.1685,0.3876,0.1471,46084.2752
361,668,Agronomic management options to enhance adoption of maize–common bean–common bean sequential intercropping in southern Ethiopia,Ethiopia,Africa,LIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Mix,positive,7.083333,38.5,Agronomic management options to enhance adoption of maizeâ€“common beanâ€“common bean sequential intercropping in southern Ethiopia,Ethiopia,Africa,317,668,270,7.083333,38.5,Win-Mix,25.53924561,36.0051384,30.77219201,668,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
8,10,"Land tenure and differential soil fertility management practices among native and migrant farmers in Wenchi, Ghana: Implications for interdisciplinary action research",Ghana,Africa,LMIC,Low,Farmer-led + researcher-led,Farmer-led + researcher/extension,Farmer-led,1,Win-Mix,positive,7.583333,-2.083333,"Land tenure and differential soil fertility management practices among native and migrant farmers in Wenchi, Ghana: Implications for interdisciplinary action research",Ghana,Africa,8,10,10,7.583333,-2.083333,Win-Mix,13.89815903,13.79366016,13.8459096,10,0.602,0.53369697,0.445,54.4,58.8,63,Ghana,NthandW.Africa,Africa.NW,15.446982,48.27522,1988,0.214731469,0.105432745,1991,0.971080572,0.69329454,0.52667276,0.03995601,1998,0.952901186,0.639251892,0.470004676,0.035523889,0.32550001,0.1409,0.4701,0.1379,4692.01
135,282,Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana,Ghana,Africa,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Mix,positive,9.966667,-0.666667,Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana,Ghana,Africa,111,282,105,9.966667,-0.666667,Win-Mix,21.48381615,22.38653755,21.93517685,282,0.602,0.53369697,0.445,54.4,58.8,63,Ghana,NthandW.Africa,Africa.NW,15.446982,48.27522,1988,0.214731469,0.105432745,1991,0.971080572,0.69329454,0.52667276,0.03995601,1998,0.952901186,0.639251892,0.470004676,0.035523889,0.32550001,0.1409,0.4701,0.1379,4692.01
137,282,Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana,Ghana,Africa,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Mix,positive,10.833333,-1.066667,Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana,Ghana,Africa,113,282,105,10.833333,-1.066667,Win-Mix,19.58506393,19.88158035,19.73332214,282,0.602,0.53369697,0.445,54.4,58.8,63,Ghana,NthandW.Africa,Africa.NW,15.446982,48.27522,1988,0.214731469,0.105432745,1991,0.971080572,0.69329454,0.52667276,0.03995601,1998,0.952901186,0.639251892,0.470004676,0.035523889,0.32550001,0.1409,0.4701,0.1379,4692.01
